file_name,game_title,game_provider,game_url,original_url,fixed_url,local_path
1spin4win - Booming Fruits 81x.webp,Booming Fruits 81x,1spin4win,https://roobet.com/casino/game/1spin4win-booming-fruits-81x,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits81x.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits81x.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Booming Fruits 81x.webp
1spin4win - Tigers Steps Hold And Win.webp,Tigers Steps Hold And Win,1spin4win,https://roobet.com/casino/game/1spin4win-tigers-steps-hold-and-win,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/1spin4win:TigersStepsHoldAndWin-C_hbx4AeW.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/1spin4win:TigersStepsHoldAndWin-C_hbx4AeW.jpeg",Final_Quality_Fixed\1spin4win\1spin4win - Tigers Steps Hold And Win.webp
1spin4win - Booming Fruits 100.webp,Booming Fruits 100,1spin4win,https://roobet.com/casino/game/1spin4win-booming-fruits-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Booming Fruits 100.webp
1spin4win - Mighty Red.webp,Mighty Red,1spin4win,https://roobet.com/casino/game/1spin4win-mighty-red,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_MightyRed.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_MightyRed.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Mighty Red.webp
1spin4win - Booming Fruits 10.webp,Booming Fruits 10,1spin4win,https://roobet.com/casino/game/1spin4win-booming-fruits-10,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits10.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits10.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Booming Fruits 10.webp
1spin4win - Coins'n Fruits 100.webp,Coins'n Fruits 100,1spin4win,https://roobet.com/casino/game/1spin4win-coins-n-fruits-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_CoinsnFruits100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_CoinsnFruits100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Coins'n Fruits 100.webp
1spin4win - Book of Nibiru.webp,Book of Nibiru,1spin4win,https://roobet.com/casino/game/1spin4win-book-of-nibiru,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BookOfNibiru.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BookOfNibiru.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Book of Nibiru.webp
1spin4win - Cash'n Fruits 243.webp,Cash'n Fruits 243,1spin4win,https://roobet.com/casino/game/1spin4win-cash-n-fruits-243,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_CashnFruits243.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_CashnFruits243.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Cash'n Fruits 243.webp
1spin4win - Hot Coins & Fruits 100.webp,Hot Coins & Fruits 100,1spin4win,https://roobet.com/casino/game/1spin4win-hot-coins-fruits-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_HotCoinsAndFruits100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_HotCoinsAndFruits100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Hot Coins & Fruits 100.webp
1spin4win - Golden Joker 100.webp,Golden Joker 100,1spin4win,https://roobet.com/casino/game/1spin4win-golden-joker-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GoldenJoker100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GoldenJoker100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Golden Joker 100.webp
1spin4win - Lucky Tribe 20.webp,Lucky Tribe 20,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-tribe-20,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyTribe20.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyTribe20.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Tribe 20.webp
1spin4win - Lucky Crown 20.webp,Lucky Crown 20,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-crown-20,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyCrown20.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyCrown20.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Crown 20.webp
1spin4win - Flat & Hot Fruits 20.webp,Flat & Hot Fruits 20,1spin4win,https://roobet.com/casino/game/1spin4win-flat-hot-fruits-20,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_FlatAndHotFruits20.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_FlatAndHotFruits20.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Flat & Hot Fruits 20.webp
1spin4win - Sweet Spins 20.webp,Sweet Spins 20,1spin4win,https://roobet.com/casino/game/1spin4win-sweet-spins-20,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_SweetSpins20.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_SweetSpins20.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Sweet Spins 20.webp
1spin4win - Lucky Easter 243.webp,Lucky Easter 243,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-easter-243,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEaster243.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEaster243.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Easter 243.webp
1spin4win - Wild Lady Cash 10.webp,Wild Lady Cash 10,1spin4win,https://roobet.com/casino/game/1spin4win-wild-lady-cash-10,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_WildLadyCash10.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_WildLadyCash10.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Wild Lady Cash 10.webp
1spin4win - Gems and Cash Hold and Win.webp,Gems and Cash Hold and Win,1spin4win,https://roobet.com/casino/game/1spin4win-gems-and-cash-hold-and-win,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GemsandCashHoldandWin.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GemsandCashHoldandWin.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Gems and Cash Hold and Win.webp
1spin4win - Warrior's Luck.webp,Warrior's Luck,1spin4win,https://roobet.com/casino/game/1spin4win-warrior-s-luck,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_WarriorsLuck.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_WarriorsLuck.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Warrior's Luck.webp
1spin4win - Lucky Eve 100.webp,Lucky Eve 100,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-eve-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEve100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEve100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Eve 100.webp
1spin4win - Lucky Fruit Wins 100.webp,Lucky Fruit Wins 100,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-fruit-wins-100,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyFruitWins100.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyFruitWins100.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Fruit Wins 100.webp
1spin4win - Lucky Snowlight.webp,Lucky Snowlight,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-snowlight,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckySnowlight.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckySnowlight.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Snowlight.webp
1spin4win - Golden Joker 243.webp,Golden Joker 243,1spin4win,https://roobet.com/casino/game/1spin4win-golden-joker-243,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GoldenJoker243.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_GoldenJoker243.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Golden Joker 243.webp
1spin4win - Lucky Xmas 20.webp,Lucky Xmas 20,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-xmas-20,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyXmas20.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyXmas20.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Xmas 20.webp
1spin4win - Cash'n Fruits Fortune 27.webp,Cash'n Fruits Fortune 27,1spin4win,https://roobet.com/casino/game/1spin4win-cash-n-fruits-fortune-27,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/1spin4win:CashnFruitsFortune27-RvafGP-AE.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/1spin4win:CashnFruitsFortune27-RvafGP-AE.jpeg",Final_Quality_Fixed\1spin4win\1spin4win - Cash'n Fruits Fortune 27.webp
1spin4win - Lady Wild 10.webp,Lady Wild 10,1spin4win,https://roobet.com/casino/game/1spin4win-lady-wild-10,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LadyWild10.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LadyWild10.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lady Wild 10.webp
1spin4win - Lucky Easter 10.webp,Lucky Easter 10,1spin4win,https://roobet.com/casino/game/1spin4win-lucky-easter-10,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEaster10.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_LuckyEaster10.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Lucky Easter 10.webp
1spin4win - Booming Fruits 243.webp,Booming Fruits 243,1spin4win,https://roobet.com/casino/game/1spin4win-booming-fruits-243,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits243.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/1spin4win_BoomingFruits243.jpg",Final_Quality_Fixed\1spin4win\1spin4win - Booming Fruits 243.webp
Ace Roll - Eternal Nile.webp,Eternal Nile,Ace Roll,https://roobet.com/casino/game/ace-roll-eternal-nile,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/hacksaw:1679-y-G3zu36T.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/hacksaw:1679-y-G3zu36T.jpeg",Final_Quality_Fixed\Ace Roll\Ace Roll - Eternal Nile.webp
Alchemy Gaming - Amazon - Lost Gold.webp,Amazon - Lost Gold,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-amazon-lost-gold,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_amazon-lostgold.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_amazon-lostgold.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Amazon - Lost Gold.webp
Alchemy Gaming - 10000 Wishes.webp,10000 Wishes,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-10000-wishes,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/hub88:alc_10000wishes-Xzn7O9hYB.jpeg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.amazonaws.com/hub88:alc_10000wishes-Xzn7O9hYB.jpeg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - 10000 Wishes.webp
Alchemy Gaming - Football Finals X UP.webp,Football Finals X UP,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-football-finals-x-up,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_footballfinalsxup.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_footballfinalsxup.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Football Finals X UP.webp
Alchemy Gaming - Anvil and Ore.webp,Anvil and Ore,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-anvil-and-ore,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_anvilandore.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_anvilandore.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Anvil and Ore.webp
Alchemy Gaming - Africa X Up.webp,Africa X Up,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-africa-x-up,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_africaxup.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_africaxup.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Africa X Up.webp
Alchemy Gaming - Red Hot Riches.webp,Red Hot Riches,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-red-hot-riches,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_redhotriches.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_redhotriches.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Red Hot Riches.webp
Alchemy Gaming - Chronicles of Olympus II - Zeus.webp,Chronicles of Olympus II - Zeus,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-chronicles-of-olympus-ii-zeus,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_chroniclesofolympusii-zeus.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_chroniclesofolympusii-zeus.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Chronicles of Olympus II - Zeus.webp
Alchemy Gaming - Bolt X UP.webp,Bolt X UP,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-bolt-x-up,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_boltxup.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_boltxup.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Bolt X UP.webp
Alchemy Gaming - Chronicles of Olympus X Up.webp,Chronicles of Olympus X Up,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-chronicles-of-olympus-x-up,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_chroniclesofolympusxup.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_chroniclesofolympusxup.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Chronicles of Olympus X Up.webp
Alchemy Gaming - Tiger's Ice.webp,Tiger's Ice,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-tiger-s-ice,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_tigersice.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_tigersice.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Tiger's Ice.webp
Alchemy Gaming - 25000 Talons.webp,25000 Talons,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-25000-talons,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_25000talons.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_25000talons.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - 25000 Talons.webp
Alchemy Gaming - Aquanauts.webp,Aquanauts,Alchemy Gaming,https://roobet.com/casino/game/alchemy-gaming-aquanauts,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=20,blur=150,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_aquanauts.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_alc_aquanauts.jpg",Final_Quality_Fixed\Alchemy Gaming\Alchemy Gaming - Aquanauts.webp
All41 - Shamrock Holmes.webp,Shamrock Holmes,All41,https://roobet.com/casino/game/all41-shamrock-holmes,"https://roobet.com/cdn-cgi/image/dpr=1.0,width=195,height=260,quality=90,blur=0,fit=cover,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_all_shamrockholmes.jpg","https://roobet.com/cdn-cgi/image/dpr=1.0,width=400,height=600,quality=95,blur=0,fit=contain,format=auto/https://roobet-dev-public-images-prod.s3.eu-central-1.amazonaws.com/game-thumbs/hub88_all_shamrockholmes.jpg",Final_Quality_Fixed\All41\All41 - Shamrock Holmes.webp
